age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend
50대,비만전단계비만,M,1등급,마무리운동,2,좌식생활자를 위한 동적 루틴 스트레칭
50대,비만전단계비만,M,1등급,마무리운동,3,달리기
50대,비만전단계비만,M,1등급,마무리운동,4,유산소 운동 전 동적 루틴 스트레칭
50대,비만전단계비만,M,1등급,마무리운동,5,의자이용 유연성운동 루틴 프로그램
50대,비만전단계비만,M,2등급,본운동,1,윗몸올리기
50대,비만전단계비만,M,2등급,본운동,2,넙다리 뒤쪽 스트레칭
50대,비만전단계비만,M,2등급,본운동,3,무릎 높여 제자리 달리기
50대,비만전단계비만,M,2등급,본운동,4,점프 팔굽혀펴기
50대,비만전단계비만,M,2등급,본운동,5,수영
50대,비만전단계비만,M,2등급,준비운동,1,상지 루틴 스트레칭
50대,비만전단계비만,M,2등급,준비운동,2,허리 스트레칭
50대,비만전단계비만,M,2등급,준비운동,3,누워서 엉덩이 들어올리기
50대,비만전단계비만,M,2등급,준비운동,4,물병 옆으로 들어올리기
50대,비만전단계비만,M,2등급,준비운동,5,스텝퍼 뛰어서 오르내리기
50대,비만전단계비만,M,2등급,마무리운동,1,좌식생활자를 위한 동적 루틴 스트레칭
50대,비만전단계비만,M,2등급,마무리운동,2,달리기
50대,비만전단계비만,M,2등급,마무리운동,3,유산소 운동 전 동적 루틴 스트레칭
50대,비만전단계비만,M,2등급,마무리운동,4,작은 공을 이용한 동적 루틴 스트레칭
50대,비만전단계비만,M,2등급,마무리운동,5,계단 뛰어 오르기
50대,비만전단계비만,M,3등급,본운동,1,넙다리 뒤쪽 스트레칭
50대,비만전단계비만,M,3등급,본운동,2,허리 스트레칭
50대,비만전단계비만,M,3등급,본운동,3,옆구리 스트레칭
50대,비만전단계비만,M,3등급,본운동,4,수영
50대,비만전단계비만,M,3등급,본운동,5,배스트레칭
50대,비만전단계비만,M,3등급,준비운동,1,하지 루틴 스트레칭1
50대,비만전단계비만,M,3등급,준비운동,2,상지 루틴 스트레칭
50대,비만전단계비만,M,3등급,준비운동,3,허리 스트레칭
50대,비만전단계비만,M,3등급,준비운동,4,가슴/어깨 앞쪽 스트레칭
50대,비만전단계비만,M,3등급,준비운동,5,옆구리 스트레칭
50대,비만전단계비만,M,3등급,마무리운동,1,좌식생활자를 위한 동적 루틴 스트레칭
50대,비만전단계비만,M,3등급,마무리운동,2,작은 공을 이용한 동적 루틴 스트레칭
50대,비만전단계비만,M,3등급,마무리운동,3,짐볼을 이용한 동적 루틴 스트레칭
50대,비만전단계비만,M,3등급,마무리운동,4,유산소 운동 전 동적 루틴 스트레칭
50대,비만전단계비만,M,3등급,마무리운동,5,옆구리 스트레칭
50대,1단계비만,F,참가증,본운동,1,실내 자전거타기
50대,1단계비만,F,참가증,본운동,2,트레드밀에서 걷기
50대,1단계비만,F,참가증,본운동,3,수영
50대,1단계비만,F,참가증,본운동,4,네발기기 자세로 팔 다리 들기
50대,1단계비만,F,참가증,본운동,5,실외 자전거타기
50대,1단계비만,F,참가증,준비운동,1,하지 루틴 스트레칭1
50대,1단계비만,F,참가증,준비운동,2,배스트레칭
50대,1단계비만,F,참가증,준비운동,3,상지 루틴 스트레칭
50대,1단계비만,F,참가증,준비운동,4,실외 자전거타기
50대,1단계비만,F,참가증,준비운동,5,옆구리 스트레칭
50대,1단계비만,F,참가증,마무리운동,1,유산소 운동 전 동적 루틴 스트레칭
50대,1단계비만,F,참가증,마무리운동,2,옆구리 스트레칭
50대,1단계비만,F,참가증,마무리운동,3,옆으로 펀치하기
50대,1단계비만,F,참가증,마무리운동,4,목 스트레칭
50대,1단계비만,F,참가증,마무리운동,5,스텝퍼 올라가서 점프하여 착지하기
50대,1단계비만,F,1등급,본운동,1,실내 자전거타기
50대,1단계비만,F,1등급,본운동,2,트레드밀에서 걷기
50대,1단계비만,F,1등급,본운동,3,수영
50대,1단계비만,F,1등급,본운동,4,버피운동
50대,1단계비만,F,1등급,본운동,5,네발기기 자세로 팔 다리 들기
50대,1단계비만,F,1등급,준비운동,1,하지 루틴 스트레칭1
50대,1단계비만,F,1등급,준비운동,2,서서 균형잡기
50대,1단계비만,F,1등급,준비운동,3,물속에서 걷기
50대,1단계비만,F,1등급,준비운동,4,한발 앞으로 내밀고 앉았다 일어서기
50대,1단계비만,F,1등급,준비운동,5,실외 자전거타기
50대,1단계비만,F,1등급,마무리운동,1,계단 뛰어 오르기
50대,1단계비만,F,1등급,마무리운동,2,유산소 운동 전 동적 루틴 스트레칭
50대,1단계비만,F,1등급,마무리운동,3,의자이용 유연성운동 루틴 프로그램
50대,1단계비만,F,1등급,마무리운동,4,넙다리 앞쪽 스트레칭
50대,1단계비만,F,1등급,마무리운동,5,누워서 엉덩이 들어올리기
50대,1단계비만,F,2등급,본운동,1,실내 자전거타기
50대,1단계비만,F,2등급,본운동,2,트레드밀에서 걷기
50대,1단계비만,F,2등급,본운동,3,수영
50대,1단계비만,F,2등급,본운동,4,네발기기 자세로 팔 다리 들기
50대,1단계비만,F,2등급,본운동,5,서서 다리로 탄력밴드 당기기 II
50대,1단계비만,F,2등급,준비운동,1,하지 루틴 스트레칭1
50대,1단계비만,F,2등급,준비운동,2,상지 루틴 스트레칭
50대,1단계비만,F,2등급,준비운동,3,물속에서 걷기
50대,1단계비만,F,2등급,준비운동,4,물병 옆으로 들어올리기
50대,1단계비만,F,2등급,준비운동,5,실외 자전거타기
50대,1단계비만,F,2등급,마무리운동,1,유산소 운동 전 동적 루틴 스트레칭
50대,1단계비만,F,2등급,마무리운동,2,어깨 양 옆으로 돌리기
50대,1단계비만,F,2등급,마무리운동,3,좌식생활자를 위한 동적 루틴 스트레칭
50대,1단계비만,F,2등급,마무리운동,4,의자이용 유연성운동 루틴 프로그램
50대,1단계비만,F,2등급,마무리운동,5,계단 뛰어 오르기
50대,1단계비만,F,3등급,본운동,1,실내 자전거타기
50대,1단계비만,F,3등급,본운동,2,트레드밀에서 걷기
50대,1단계비만,F,3등급,본운동,3,수영
50대,1단계비만,F,3등급,본운동,4,네발기기 자세로 팔 다리 들기
50대,1단계비만,F,3등급,본운동,5,실외 자전거타기
50대,1단계비만,F,3등급,준비운동,1,하지 루틴 스트레칭1
50대,1단계비만,F,3등급,준비운동,2,상지 루틴 스트레칭
50대,1단계비만,F,3등급,준비운동,3,실외 자전거타기
50대,1단계비만,F,3등급,준비운동,4,물병 옆으로 들어올리기
50대,1단계비만,F,3등급,준비운동,5,물속에서 걷기
50대,1단계비만,F,3등급,마무리운동,1,유산소 운동 전 동적 루틴 스트레칭
50대,1단계비만,F,3등급,마무리운동,2,작은 공을 이용한 동적 루틴 스트레칭
50대,1단계비만,F,3등급,마무리운동,3,목 스트레칭
50대,1단계비만,F,3등급,마무리운동,4,옆구리 스트레칭
50대,1단계비만,F,3등급,마무리운동,5,허리 스트레칭
50대,1단계비만,M,참가증,본운동,1,실내 자전거타기
50대,1단계비만,M,참가증,본운동,2,트레드밀에서 걷기
50대,1단계비만,M,참가증,본운동,3,실외 자전거타기
50대,1단계비만,M,참가증,본운동,4,수영
50대,1단계비만,M,참가증,본운동,5,서서 탄력밴드 당겨내리기/올리기
50대,1단계비만,M,참가증,준비운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
50대,1단계비만,M,참가증,준비운동,2,탄력밴드 걸고 서기 평형성 운동 루틴 프로그램
50대,1단계비만,M,참가증,준비운동,3,베개 밟고 서기 평형성 운동 루틴 프로그램
50대,1단계비만,M,참가증,준비운동,4,아래 팔 스트레칭
50대,1단계비만,M,참가증,준비운동,5,허리 스트레칭
50대,1단계비만,M,참가증,마무리운동,1,옆구리 스트레칭
50대,1단계비만,M,참가증,마무리운동,2,시소우
50대,1단계비만,M,참가증,마무리운동,3,작은 공을 이용한 동적 루틴 스트레칭
50대,1단계비만,M,참가증,마무리운동,4,좌식생활자를 위한 동적 루틴 스트레칭
50대,1단계비만,M,참가증,마무리운동,5,가슴/어깨 앞쪽 스트레칭
50대,1단계비만,M,1등급,본운동,1,버피운동
50대,1단계비만,M,1등급,본운동,2,사다리 옆으로 발 옮기기
50대,1단계비만,M,1등급,본운동,3,앉아서 다리 밀기
50대,1단계비만,M,1등급,본운동,4,실내 자전거타기
50대,1단계비만,M,1등급,본운동,5,앉았다 일어서면서 점프하기
50대,1단계비만,M,1등급,준비운동,1,서서 균형잡기
50대,1단계비만,M,1등급,준비운동,2,스텝퍼 뛰어서 오르내리기
50대,1단계비만,M,1등급,준비운동,3,무릎 높여 제자리 달리기
50대,1단계비만,M,1등급,준비운동,4,한발 앞으로 내밀고 앉았다 일어서기
50대,1단계비만,M,1등급,준비운동,5,버피운동
50대,1단계비만,M,1등급,마무리운동,1,의자이용 유연성운동 루틴 프로그램
50대,1단계비만,M,1등급,마무리운동,2,자가근막이완술 루틴 스트레칭
50대,1단계비만,M,1등급,마무리운동,3,계단 뛰어 오르기
50대,1단계비만,M,1등급,마무리운동,4,좌식생활자를 위한 동적 루틴 스트레칭
50대,1단계비만,M,1등급,마무리운동,5,달리기
50대,1단계비만,M,2등급,본운동,1,수영
50대,1단계비만,M,2등급,본운동,2,실내 자전거타기
50대,1단계비만,M,2등급,본운동,3,트레드밀에서 걷기
50대,1단계비만,M,2등급,본운동,4,서서 다리로 탄력밴드 당기기 II
50대,1단계비만,M,2등급,본운동,5,실외 자전거타기
50대,1단계비만,M,2등급,준비운동,1,허리 스트레칭
50대,1단계비만,M,2등급,준비운동,2,덤벨 잡고 앉았다 일어서기
50대,1단계비만,M,2등급,준비운동,3,자가근막이완술 루틴 스트레칭
50대,1단계비만,M,2등급,준비운동,4,스텝퍼 뛰어서 오르내리기
50대,1단계비만,M,2등급,준비운동,5,계단 올라갔다 내려오기
50대,1단계비만,M,2등급,마무리운동,1,좌식생활자를 위한 동적 루틴 스트레칭
50대,1단계비만,M,2등급,마무리운동,2,자가근막이완술 루틴 스트레칭
50대,1단계비만,M,2등급,마무리운동,3,의자이용 유연성운동 루틴 프로그램
50대,1단계비만,M,2등급,마무리운동,4,작은 공을 이용한 동적 루틴 스트레칭
50대,1단계비만,M,2등급,마무리운동,5,달리기
50대,1단계비만,M,3등급,본운동,1,수영
50대,1단계비만,M,3등급,본운동,2,실내 자전거타기
50대,1단계비만,M,3등급,본운동,3,실외 자전거타기
50대,1단계비만,M,3등급,본운동,4,트레드밀에서 걷기
50대,1단계비만,M,3등급,본운동,5,허리 스트레칭
50대,1단계비만,M,3등급,준비운동,1,하지 루틴 스트레칭1
50대,1단계비만,M,3등급,준비운동,2,허리 스트레칭
50대,1단계비만,M,3등급,준비운동,3,가슴/어깨 앞쪽 스트레칭
50대,1단계비만,M,3등급,준비운동,4,덤벨 잡고 앉았다 일어서기
50대,1단계비만,M,3등급,준비운동,5,계단 올라갔다 내려오기
50대,1단계비만,M,3등급,마무리운동,1,작은 공을 이용한 동적 루틴 스트레칭
50대,1단계비만,M,3등급,마무리운동,2,짐볼을 이용한 동적 루틴 스트레칭
50대,1단계비만,M,3등급,마무리운동,3,좌식생활자를 위한 동적 루틴 스트레칭
50대,1단계비만,M,3등급,마무리운동,4,옆구리 스트레칭
50대,1단계비만,M,3등급,마무리운동,5,목 스트레칭
50대,2단계비만,F,참가증,본운동,1,실내 자전거타기
50대,2단계비만,F,참가증,본운동,2,트레드밀에서 걷기
50대,2단계비만,F,참가증,본운동,3,서서 뒤꿈치 들기
50대,2단계비만,F,참가증,본운동,4,의자에 앉아 다리 뻗어 올리기
50대,2단계비만,F,참가증,본운동,5,물병 옆으로 들어올리기
50대,2단계비만,F,참가증,준비운동,1,옆구리 스트레칭
50대,2단계비만,F,참가증,준비운동,2,짐볼 앉기 평형성 운동 루틴 프로그램
50대,2단계비만,F,참가증,준비운동,3,탄력밴드 걸고 서기 평형성 운동 루틴 프로그램
50대,2단계비만,F,참가증,준비운동,4,베개 밟고 서기 평형성 운동 루틴 프로그램
50대,2단계비만,F,참가증,준비운동,5,밴드 잡고 몸통 옆으로 굽히기
50대,2단계비만,F,참가증,마무리운동,1,유산소 운동 전 동적 루틴 스트레칭
50대,2단계비만,F,참가증,마무리운동,2,허리 스트레칭
50대,2단계비만,F,참가증,마무리운동,3,스텝퍼 올라가서 점프하여 착지하기
50대,2단계비만,F,참가증,마무리운동,4,옆으로 펀치하기
50대,2단계비만,F,참가증,마무리운동,5,스텝퍼 뛰어서 오르내리기
50대,2단계비만,F,1등급,본운동,1,실내 자전거타기
50대,2단계비만,F,1등급,본운동,2,버피운동
50대,2단계비만,F,1등급,본운동,3,트레드밀에서 걷기
50대,2단계비만,F,1등급,본운동,4,달리기
50대,2단계비만,F,1등급,본운동,5,팔벌려뛰기
50대,2단계비만,F,1등급,준비운동,1,하지 루틴 스트레칭1
50대,2단계비만,F,1등급,준비운동,2,서서 균형잡기
50대,2단계비만,F,1등급,준비운동,3,서서 다리로 탄력밴드 당기기 II
50대,2단계비만,F,1등급,준비운동,4,실내 자전거타기
50대,2단계비만,F,1등급,준비운동,5,한발 앞으로 내밀고 앉았다 일어서기
50대,2단계비만,F,1등급,마무리운동,1,유산소 운동 전 동적 루틴 스트레칭
50대,2단계비만,F,1등급,마무리운동,2,계단 뛰어 오르기
50대,2단계비만,F,1등급,마무리운동,3,좌식생활자를 위한 동적 루틴 스트레칭
50대,2단계비만,F,1등급,마무리운동,4,네발기기 자세에서 다리 위로 뻗어올리기
50대,2단계비만,F,1등급,마무리운동,5,무릎 높여 제자리 달리기
50대,2단계비만,F,2등급,본운동,1,실내 자전거타기
50대,2단계비만,F,2등급,본운동,2,트레드밀에서 걷기
50대,2단계비만,F,2등급,본운동,3,서서 다리로 탄력밴드 당기기 II
50대,2단계비만,F,2등급,본운동,4,서서 다리로 탄력밴드 당기기 I
50대,2단계비만,F,2등급,본운동,5,수영
50대,2단계비만,F,2등급,준비운동,1,수영
50대,2단계비만,F,2등급,준비운동,2,하지 루틴 스트레칭1
50대,2단계비만,F,2등급,준비운동,3,상지 루틴 스트레칭
50대,2단계비만,F,2등급,준비운동,4,물속에서 걷기
50대,2단계비만,F,2등급,준비운동,5,실외 자전거타기
50대,2단계비만,F,2등급,마무리운동,1,좌식생활자를 위한 동적 루틴 스트레칭
50대,2단계비만,F,2등급,마무리운동,2,유산소 운동 전 동적 루틴 스트레칭
50대,2단계비만,F,2등급,마무리운동,3,네발기기 자세에서 다리 위로 뻗어올리기
50대,2단계비만,F,2등급,마무리운동,4,사다리 옆으로 발 옮기기
50대,2단계비만,F,2등급,마무리운동,5,의자이용 유연성운동 루틴 프로그램
50대,2단계비만,F,3등급,본운동,1,실내 자전거타기
50대,2단계비만,F,3등급,본운동,2,달리기
50대,2단계비만,F,3등급,본운동,3,서서 뒤꿈치 들기
50대,2단계비만,F,3등급,본운동,4,계단 올라갔다 내려오기
50대,2단계비만,F,3등급,본운동,5,트레드밀에서 걷기
50대,2단계비만,F,3등급,준비운동,1,하지 루틴 스트레칭1
50대,2단계비만,F,3등급,준비운동,2,상지 루틴 스트레칭
